year,odometer,grade_of_rust,accident_zone,severity_of_accident,is_flooded,component,ease_of_acces(0-2),time_in_minutes,success,vehicle_type
2015.0,152000,2.0,front,2.0,0.0,battery,1.0,11.0,0.0,combustion
2019.0,91000,2.0,rear,2.0,0.0,bumper,1.0,69.9,0.0,combustion
2013.0,171000,2.0,side,2.0,0.0,door_front,1.0,89.5,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,door_rear,1.0,78.2,0.0,combustion
2020.0,84000,2.0,front,2.0,0.0,headlight,1.0,27.5,0.0,combustion
2013.0,169000,2.0,rear,2.0,0.0,mirror_side,1.0,21.8,0.0,combustion
2019.0,76000,2.0,side,2.0,0.0,radiator,1.0,79.3,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,seat_front,1.0,30.2,0.0,combustion
2021.0,70000,2.0,front,2.0,0.0,starter,1.0,52.7,0.0,combustion
2012.0,232000,2.0,rear,2.0,0.0,alternator,1.0,51.5,0.0,combustion
2021.0,61000,2.0,side,2.0,0.0,battery,1.0,11.4,0.0,combustion
2010.0,230000,2.0,none,2.0,0.0,bumper,1.0,70.4,1.0,combustion
2021.0,70000,2.0,front,2.0,0.0,door_front,1.0,84.2,0.0,combustion
2009.0,224000,2.0,rear,2.0,0.0,door_rear,1.0,88.9,0.0,hybrid
2019.0,76000,2.0,side,2.0,0.0,headlight,1.0,26.0,0.0,combustion
2009.0,263000,2.0,none,2.0,0.0,mirror_side,1.0,23.3,0.0,combustion
2010.0,217000,2.0,front,2.0,0.0,radiator,1.0,77.8,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,seat_front,1.0,35.1,0.0,combustion
2017.0,119000,2.0,side,2.0,0.0,starter,1.0,51.7,0.0,combustion
2015.0,132000,2.0,none,2.0,0.0,alternator,1.0,53.7,0.0,hybrid
2015.0,152000,2.0,front,2.0,0.0,battery,1.0,11.1,0.0,combustion
2016.0,142000,2.0,rear,2.0,0.0,bumper,1.0,64.1,0.0,combustion
2018.0,116000,2.0,side,2.0,0.0,door_front,1.0,95.9,0.0,hybrid
2015.0,132000,2.0,none,2.0,0.0,door_rear,1.0,79.6,0.0,hybrid
2021.0,70000,2.0,front,2.0,0.0,headlight,1.0,24.3,0.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,mirror_side,1.0,23.2,0.0,combustion
2020.0,62000,2.0,side,2.0,0.0,radiator,1.0,72.0,0.0,combustion
2017.0,128000,2.0,none,2.0,0.0,seat_front,1.0,30.3,0.0,combustion
2009.0,234000,2.0,front,2.0,0.0,starter,1.0,54.5,0.0,hybrid
2022.0,29000,2.0,rear,2.0,0.0,alternator,1.0,51.9,0.0,combustion
2021.0,61000,2.0,side,2.0,0.0,battery,1.0,11.8,0.0,combustion
2015.0,132000,2.0,none,2.0,0.0,bumper,1.0,66.0,1.0,hybrid
2017.0,123000,2.0,front,2.0,0.0,door_front,1.0,88.2,0.0,combustion
2008.0,263000,2.0,rear,2.0,0.0,door_rear,1.0,87.2,0.0,combustion
2013.0,171000,2.0,side,2.0,0.0,headlight,1.0,22.0,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,mirror_side,1.0,22.4,1.0,combustion
2012.0,180000,2.0,front,2.0,0.0,radiator,1.0,81.8,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,seat_front,1.0,31.5,1.0,combustion
2009.0,229000,2.0,side,2.0,0.0,starter,1.0,53.5,0.0,combustion
2021.0,55000,2.0,none,2.0,0.0,alternator,1.0,52.2,0.0,combustion
2010.0,217000,2.0,front,2.0,0.0,battery,1.0,11.9,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,bumper,1.0,61.3,0.0,combustion
2010.0,209000,2.0,side,2.0,0.0,door_front,1.0,89.0,0.0,hybrid
2020.0,66000,2.0,none,2.0,0.0,door_rear,1.0,80.7,0.0,combustion
2009.0,234000,2.0,front,2.0,0.0,headlight,1.0,26.2,0.0,hybrid
2012.0,232000,2.0,rear,2.0,0.0,mirror_side,1.0,18.1,0.0,combustion
2017.0,119000,2.0,side,2.0,0.0,radiator,1.0,71.6,0.0,combustion
2008.0,249000,2.0,none,2.0,0.0,seat_front,1.0,28.4,1.0,combustion
2017.0,123000,2.0,front,2.0,0.0,starter,1.0,54.1,0.0,combustion
2018.0,98000,2.0,rear,2.0,0.0,alternator,1.0,57.8,1.0,combustion
2016.0,124000,2.0,side,2.0,0.0,battery,1.0,12.1,0.0,combustion
2011.0,221000,2.0,none,2.0,0.0,bumper,1.0,68.2,0.0,combustion
2020.0,84000,2.0,front,2.0,0.0,door_front,1.0,74.1,0.0,combustion
2018.0,98000,2.0,rear,2.0,0.0,door_rear,1.0,86.5,0.0,combustion
2013.0,171000,2.0,side,2.0,0.0,headlight,1.0,23.3,1.0,combustion
2011.0,221000,2.0,none,2.0,0.0,mirror_side,1.0,23.3,0.0,combustion
2008.0,241000,2.0,front,2.0,0.0,radiator,1.0,81.7,0.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,seat_front,1.0,32.7,0.0,combustion
2016.0,124000,2.0,side,2.0,0.0,starter,1.0,50.0,0.0,combustion
2019.0,97000,2.0,none,2.0,0.0,alternator,1.0,55.7,1.0,combustion
2013.0,184000,2.0,front,2.0,0.0,battery,1.0,11.8,0.0,combustion
2009.0,224000,2.0,rear,2.0,0.0,bumper,1.0,63.8,0.0,hybrid
2015.0,163000,2.0,side,2.0,0.0,door_front,1.0,99.2,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,door_rear,1.0,73.2,0.0,combustion
2008.0,241000,2.0,front,2.0,0.0,headlight,1.0,27.9,0.0,combustion
2018.0,98000,2.0,rear,2.0,0.0,mirror_side,1.0,21.6,1.0,combustion
2022.0,60000,2.0,side,2.0,0.0,radiator,1.0,71.7,0.0,combustion
2015.0,132000,2.0,none,2.0,0.0,seat_front,1.0,29.7,0.0,hybrid
2012.0,180000,2.0,front,2.0,0.0,starter,1.0,50.3,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,alternator,1.0,55.8,0.0,combustion
2010.0,209000,2.0,side,2.0,0.0,battery,1.0,12.8,0.0,hybrid
2008.0,249000,2.0,none,2.0,0.0,bumper,1.0,66.9,1.0,combustion
2012.0,180000,2.0,front,2.0,0.0,door_front,1.0,83.7,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,door_rear,1.0,77.5,1.0,combustion
2014.0,167000,2.0,side,2.0,0.0,headlight,1.0,21.8,1.0,combustion
2012.0,169000,2.0,none,2.0,0.0,mirror_side,1.0,21.3,0.0,combustion
2012.0,180000,2.0,front,2.0,0.0,radiator,1.0,83.6,0.0,combustion
2011.0,226000,2.0,rear,2.0,0.0,seat_front,1.0,37.7,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,starter,1.0,47.0,0.0,combustion
2012.0,169000,2.0,none,2.0,0.0,alternator,1.0,53.0,0.0,combustion
2014.0,162000,2.0,front,2.0,0.0,battery,1.0,10.4,1.0,combustion
2008.0,263000,2.0,rear,2.0,0.0,bumper,1.0,65.9,0.0,combustion
2020.0,62000,2.0,side,2.0,0.0,door_front,1.0,95.9,0.0,combustion
2013.0,181000,2.0,none,2.0,0.0,door_rear,1.0,74.4,1.0,combustion
2009.0,234000,2.0,front,2.0,0.0,headlight,1.0,23.7,0.0,hybrid
2019.0,91000,2.0,rear,2.0,0.0,mirror_side,1.0,23.0,0.0,combustion
2019.0,76000,2.0,side,2.0,0.0,radiator,1.0,67.8,0.0,combustion
2015.0,132000,2.0,none,2.0,0.0,seat_front,1.0,30.0,0.0,hybrid
2018.0,94000,2.0,front,2.0,0.0,starter,1.0,53.1,0.0,combustion
2011.0,226000,2.0,rear,2.0,0.0,alternator,1.0,51.8,1.0,combustion
2008.0,229000,2.0,side,2.0,0.0,battery,1.0,12.1,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,bumper,1.0,60.7,1.0,combustion
2013.0,184000,2.0,front,2.0,0.0,door_front,1.0,76.7,0.0,combustion
2008.0,263000,2.0,rear,2.0,0.0,door_rear,1.0,92.2,0.0,combustion
2008.0,229000,2.0,side,2.0,0.0,headlight,1.0,25.7,0.0,combustion
2020.0,66000,2.0,none,2.0,0.0,mirror_side,1.0,21.7,0.0,combustion
2012.0,180000,2.0,front,2.0,0.0,radiator,1.0,78.2,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,seat_front,1.0,31.5,0.0,combustion
2015.0,163000,2.0,side,2.0,0.0,starter,1.0,49.3,0.0,combustion
2017.0,128000,2.0,none,2.0,0.0,alternator,1.0,54.3,0.0,combustion
2014.0,162000,2.0,front,2.0,0.0,battery,1.0,12.1,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,bumper,1.0,65.2,0.0,combustion
2009.0,229000,2.0,side,2.0,0.0,door_front,1.0,87.3,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,door_rear,1.0,78.8,0.0,combustion
2011.0,189000,2.0,front,2.0,0.0,headlight,1.0,25.6,0.0,combustion
2018.0,98000,2.0,rear,2.0,0.0,mirror_side,1.0,20.6,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,radiator,1.0,72.0,0.0,combustion
2009.0,263000,2.0,none,2.0,0.0,seat_front,1.0,30.2,0.0,combustion
2018.0,94000,2.0,front,2.0,0.0,starter,1.0,46.6,0.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,alternator,1.0,52.9,0.0,hybrid
2008.0,229000,2.0,side,2.0,0.0,battery,1.0,13.7,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,bumper,1.0,59.7,0.0,combustion
2010.0,217000,2.0,front,2.0,0.0,door_front,1.0,81.3,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,door_rear,1.0,76.7,0.0,combustion
2020.0,62000,2.0,side,2.0,0.0,headlight,1.0,24.8,1.0,combustion
2021.0,55000,2.0,none,2.0,0.0,mirror_side,1.0,20.9,0.0,combustion
2022.0,57000,2.0,front,2.0,0.0,radiator,1.0,76.9,0.0,combustion
2008.0,263000,2.0,rear,2.0,0.0,seat_front,1.0,31.4,0.0,combustion
2020.0,62000,2.0,side,2.0,0.0,starter,1.0,44.4,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,alternator,1.0,51.8,1.0,combustion
2020.0,84000,2.0,front,2.0,0.0,battery,1.0,11.6,0.0,combustion
2016.0,142000,2.0,rear,2.0,0.0,bumper,1.0,70.6,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,door_front,1.0,80.7,0.0,combustion
2019.0,97000,2.0,none,2.0,0.0,door_rear,1.0,80.5,0.0,combustion
2016.0,143000,2.0,front,2.0,0.0,headlight,1.0,28.3,0.0,combustion
2009.0,224000,2.0,rear,2.0,0.0,mirror_side,1.0,23.7,1.0,hybrid
2014.0,167000,2.0,side,2.0,0.0,radiator,1.0,73.7,1.0,combustion
2019.0,97000,2.0,none,2.0,0.0,seat_front,1.0,28.8,0.0,combustion
2010.0,217000,2.0,front,2.0,0.0,starter,1.0,54.9,0.0,combustion
2016.0,142000,2.0,rear,2.0,0.0,alternator,1.0,60.4,0.0,combustion
2018.0,116000,2.0,side,2.0,0.0,battery,1.0,12.8,0.0,hybrid
2014.0,160000,2.0,none,2.0,0.0,bumper,1.0,61.4,0.0,combustion
2020.0,84000,2.0,front,2.0,0.0,door_front,1.0,79.7,1.0,combustion
2019.0,91000,2.0,rear,2.0,0.0,door_rear,1.0,82.0,0.0,combustion
2012.0,201000,2.0,side,2.0,0.0,headlight,1.0,25.9,1.0,combustion
2017.0,128000,2.0,none,2.0,0.0,mirror_side,1.0,20.1,0.0,combustion
2020.0,84000,2.0,front,2.0,0.0,radiator,1.0,85.5,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,seat_front,1.0,34.7,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,starter,1.0,45.5,1.0,combustion
2018.0,91000,2.0,none,2.0,0.0,alternator,1.0,52.5,0.0,combustion
2019.0,80000,2.0,front,2.0,0.0,battery,1.0,12.1,0.0,combustion
2008.0,263000,2.0,rear,2.0,0.0,bumper,1.0,63.0,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,door_front,1.0,93.7,0.0,combustion
2011.0,221000,2.0,none,2.0,0.0,door_rear,1.0,80.5,1.0,combustion
2021.0,70000,2.0,front,2.0,0.0,headlight,1.0,26.3,1.0,combustion
2011.0,226000,2.0,rear,2.0,0.0,mirror_side,1.0,24.6,1.0,combustion
2014.0,167000,2.0,side,2.0,0.0,radiator,1.0,76.4,0.0,combustion
2011.0,221000,2.0,none,2.0,0.0,seat_front,1.0,27.8,0.0,combustion
2012.0,180000,2.0,front,2.0,0.0,starter,1.0,53.2,0.0,combustion
2016.0,142000,2.0,rear,2.0,0.0,alternator,1.0,60.2,1.0,combustion
2019.0,76000,2.0,side,2.0,0.0,battery,1.0,11.7,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,bumper,1.0,64.8,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,door_front,1.0,82.5,0.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,door_rear,1.0,82.5,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,headlight,1.0,25.0,0.0,combustion
2017.0,128000,2.0,none,2.0,0.0,mirror_side,1.0,21.7,1.0,combustion
2016.0,143000,2.0,front,2.0,0.0,radiator,1.0,73.6,0.0,combustion
2019.0,91000,2.0,rear,2.0,0.0,seat_front,1.0,31.5,0.0,combustion
2011.0,215000,2.0,side,2.0,0.0,starter,1.0,47.3,0.0,hybrid
2015.0,132000,2.0,none,2.0,0.0,alternator,1.0,51.1,1.0,hybrid
2017.0,123000,2.0,front,2.0,0.0,battery,1.0,12.6,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,bumper,1.0,61.3,0.0,combustion
2014.0,167000,2.0,side,2.0,0.0,door_front,1.0,96.3,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,door_rear,1.0,84.0,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,headlight,1.0,25.1,0.0,combustion
2022.0,29000,2.0,rear,2.0,0.0,mirror_side,1.0,20.2,1.0,combustion
2011.0,215000,2.0,side,2.0,0.0,radiator,1.0,76.8,0.0,hybrid
2013.0,181000,2.0,none,2.0,0.0,seat_front,1.0,33.8,0.0,combustion
2010.0,217000,2.0,front,2.0,0.0,starter,1.0,55.8,0.0,combustion
2015.0,143000,2.0,rear,2.0,0.0,alternator,1.0,54.5,0.0,combustion
2010.0,209000,2.0,side,2.0,0.0,battery,1.0,12.5,0.0,hybrid
2015.0,132000,2.0,none,2.0,0.0,bumper,1.0,74.5,0.0,hybrid
2011.0,189000,2.0,front,2.0,0.0,door_front,1.0,80.9,0.0,combustion
2015.0,143000,2.0,rear,2.0,0.0,door_rear,1.0,81.1,0.0,combustion
2015.0,163000,2.0,side,2.0,0.0,headlight,1.0,26.1,0.0,combustion
2022.0,52000,2.0,none,2.0,0.0,mirror_side,1.0,22.2,0.0,combustion
2020.0,84000,2.0,front,2.0,0.0,radiator,1.0,75.7,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,seat_front,1.0,33.7,0.0,combustion
2019.0,76000,2.0,side,2.0,0.0,starter,1.0,46.6,0.0,combustion
2019.0,97000,2.0,none,2.0,0.0,alternator,1.0,49.7,0.0,combustion
2019.0,80000,2.0,front,2.0,0.0,battery,1.0,11.6,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,bumper,1.0,65.7,1.0,combustion
2015.0,163000,2.0,side,2.0,0.0,door_front,1.0,94.8,0.0,combustion
2008.0,249000,2.0,none,2.0,0.0,door_rear,1.0,79.6,0.0,combustion
2020.0,84000,2.0,front,2.0,0.0,headlight,1.0,26.7,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,mirror_side,1.0,21.8,0.0,combustion
2009.0,229000,2.0,side,2.0,0.0,radiator,1.0,74.9,0.0,combustion
2021.0,55000,2.0,none,2.0,0.0,seat_front,1.0,29.4,0.0,combustion
2019.0,80000,2.0,front,2.0,0.0,starter,1.0,52.4,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,alternator,1.0,52.7,0.0,combustion
2016.0,124000,2.0,side,2.0,0.0,battery,1.0,12.0,0.0,combustion
2019.0,97000,2.0,none,2.0,0.0,bumper,1.0,61.0,1.0,combustion
2017.0,123000,2.0,front,2.0,0.0,door_front,1.0,92.3,0.0,combustion
2011.0,226000,2.0,rear,2.0,0.0,door_rear,1.0,90.7,0.0,combustion
2012.0,201000,2.0,side,2.0,0.0,headlight,1.0,24.7,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,mirror_side,1.0,20.2,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,radiator,1.0,80.8,0.0,combustion
2012.0,232000,2.0,rear,2.0,0.0,seat_front,1.0,33.7,0.0,combustion
2008.0,229000,2.0,side,2.0,0.0,starter,1.0,56.2,0.0,combustion
2017.0,128000,2.0,none,2.0,0.0,alternator,1.0,57.1,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,battery,1.0,12.0,1.0,combustion
2016.0,142000,2.0,rear,2.0,0.0,bumper,1.0,64.1,0.0,combustion
2014.0,167000,2.0,side,2.0,0.0,door_front,1.0,91.4,0.0,combustion
2017.0,128000,2.0,none,2.0,0.0,door_rear,1.0,76.4,0.0,combustion
2016.0,143000,2.0,front,2.0,0.0,headlight,1.0,28.2,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,mirror_side,1.0,22.6,0.0,combustion
2017.0,119000,2.0,side,2.0,0.0,radiator,1.0,68.8,0.0,combustion
2008.0,249000,2.0,none,2.0,0.0,seat_front,1.0,29.0,0.0,combustion
2022.0,57000,2.0,front,2.0,0.0,starter,1.0,52.2,0.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,alternator,1.0,59.8,0.0,combustion
2016.0,124000,2.0,side,2.0,0.0,battery,1.0,12.0,0.0,combustion
2018.0,91000,2.0,none,2.0,0.0,bumper,1.0,66.9,0.0,combustion
2016.0,143000,2.0,front,2.0,0.0,door_front,1.0,75.4,0.0,combustion
2009.0,224000,2.0,rear,2.0,0.0,door_rear,1.0,83.6,0.0,hybrid
2022.0,60000,2.0,side,2.0,0.0,headlight,1.0,22.4,0.0,combustion
2017.0,128000,2.0,none,2.0,0.0,mirror_side,1.0,18.5,1.0,combustion
2011.0,189000,2.0,front,2.0,0.0,radiator,1.0,76.0,0.0,combustion
2021.0,81000,2.0,rear,2.0,0.0,seat_front,1.0,28.7,0.0,combustion
2015.0,163000,2.0,side,2.0,0.0,starter,1.0,46.7,0.0,combustion
2009.0,263000,2.0,none,2.0,0.0,alternator,1.0,53.6,0.0,combustion
2009.0,234000,2.0,front,2.0,0.0,battery,1.0,12.1,0.0,hybrid
2021.0,81000,2.0,rear,2.0,0.0,bumper,1.0,56.3,1.0,combustion
2015.0,163000,2.0,side,2.0,0.0,door_front,1.0,94.8,0.0,combustion
2010.0,230000,2.0,none,2.0,0.0,door_rear,1.0,82.4,0.0,combustion
2019.0,80000,2.0,front,2.0,0.0,headlight,1.0,24.3,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,mirror_side,1.0,21.0,0.0,combustion
2013.0,171000,2.0,side,2.0,0.0,radiator,1.0,74.0,0.0,combustion
2022.0,52000,2.0,none,2.0,0.0,seat_front,1.0,30.4,1.0,combustion
2018.0,94000,2.0,front,2.0,0.0,starter,1.0,48.3,0.0,combustion
2009.0,224000,2.0,rear,2.0,0.0,alternator,1.0,57.2,0.0,hybrid
2021.0,61000,2.0,side,2.0,0.0,battery,1.0,11.6,0.0,combustion
2021.0,55000,2.0,none,2.0,0.0,bumper,1.0,66.2,0.0,combustion
2022.0,57000,2.0,front,2.0,0.0,door_front,1.0,73.0,0.0,combustion
2009.0,224000,2.0,rear,2.0,0.0,door_rear,1.0,90.4,0.0,hybrid
2012.0,201000,2.0,side,2.0,0.0,headlight,1.0,22.3,0.0,combustion
2021.0,55000,2.0,none,2.0,0.0,mirror_side,1.0,21.0,0.0,combustion
2009.0,234000,2.0,front,2.0,0.0,radiator,1.0,85.5,0.0,hybrid
2022.0,29000,2.0,rear,2.0,0.0,seat_front,1.0,31.8,0.0,combustion
2011.0,215000,2.0,side,2.0,0.0,starter,1.0,47.5,0.0,hybrid
2008.0,249000,2.0,none,2.0,0.0,alternator,1.0,54.9,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,battery,1.0,12.2,0.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,bumper,1.0,69.8,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,door_front,1.0,80.1,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,door_rear,1.0,71.5,0.0,combustion
2020.0,84000,2.0,front,2.0,0.0,headlight,1.0,27.0,0.0,combustion
2009.0,224000,2.0,rear,2.0,0.0,mirror_side,1.0,22.1,1.0,hybrid
2012.0,201000,2.0,side,2.0,0.0,radiator,1.0,71.2,1.0,combustion
2013.0,181000,2.0,none,2.0,0.0,seat_front,1.0,28.6,0.0,combustion
2009.0,234000,2.0,front,2.0,0.0,starter,1.0,56.1,0.0,hybrid
2009.0,224000,2.0,rear,2.0,0.0,alternator,1.0,54.1,0.0,hybrid
2022.0,60000,2.0,side,2.0,0.0,battery,1.0,13.3,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,bumper,1.0,66.3,0.0,combustion
2021.0,70000,2.0,front,2.0,0.0,door_front,1.0,79.7,0.0,combustion
2008.0,263000,2.0,rear,2.0,0.0,door_rear,1.0,80.7,0.0,combustion
2008.0,229000,2.0,side,2.0,0.0,headlight,1.0,25.5,0.0,combustion
2009.0,263000,2.0,none,2.0,0.0,mirror_side,1.0,22.9,0.0,combustion
2020.0,84000,2.0,front,2.0,0.0,radiator,1.0,73.0,0.0,combustion
2018.0,98000,2.0,rear,2.0,0.0,seat_front,1.0,34.6,0.0,combustion
2017.0,119000,2.0,side,2.0,0.0,starter,1.0,51.5,0.0,combustion
2008.0,249000,2.0,none,2.0,0.0,alternator,1.0,52.2,0.0,combustion
2009.0,234000,2.0,front,2.0,0.0,battery,1.0,12.1,0.0,hybrid
2020.0,71000,2.0,rear,2.0,0.0,bumper,1.0,70.0,0.0,hybrid
2021.0,61000,2.0,side,2.0,0.0,door_front,1.0,93.4,0.0,combustion
2011.0,221000,2.0,none,2.0,0.0,door_rear,1.0,83.5,1.0,combustion
2013.0,184000,2.0,front,2.0,0.0,headlight,1.0,24.4,1.0,combustion
2019.0,91000,2.0,rear,2.0,0.0,mirror_side,1.0,21.0,0.0,combustion
2014.0,167000,2.0,side,2.0,0.0,radiator,1.0,71.7,0.0,combustion
2021.0,55000,2.0,none,2.0,0.0,seat_front,1.0,30.2,1.0,combustion
2017.0,123000,2.0,front,2.0,0.0,starter,1.0,52.0,0.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,alternator,1.0,55.0,1.0,combustion
2019.0,76000,2.0,side,2.0,0.0,battery,1.0,12.2,1.0,combustion
2015.0,132000,2.0,none,2.0,0.0,bumper,1.0,69.5,0.0,hybrid
2010.0,217000,2.0,front,2.0,0.0,door_front,1.0,86.9,0.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,door_rear,1.0,79.9,0.0,hybrid
2020.0,62000,2.0,side,2.0,0.0,headlight,1.0,24.9,0.0,combustion
2019.0,97000,2.0,none,2.0,0.0,mirror_side,1.0,22.6,1.0,combustion
2015.0,152000,2.0,front,2.0,0.0,radiator,1.0,81.9,0.0,combustion
2012.0,232000,2.0,rear,2.0,0.0,seat_front,1.0,31.5,0.0,combustion
2017.0,119000,2.0,side,2.0,0.0,starter,1.0,43.6,0.0,combustion
2019.0,97000,2.0,none,2.0,0.0,alternator,1.0,56.2,0.0,combustion
2012.0,180000,2.0,front,2.0,0.0,battery,1.0,11.7,0.0,combustion
2017.0,125000,2.0,rear,2.0,0.0,bumper,1.0,61.0,0.0,combustion
2008.0,229000,2.0,side,2.0,0.0,door_front,1.0,88.3,1.0,combustion
2017.0,128000,2.0,none,2.0,0.0,door_rear,1.0,82.4,0.0,combustion
2009.0,234000,2.0,front,2.0,0.0,headlight,1.0,27.2,0.0,hybrid
2017.0,125000,2.0,rear,2.0,0.0,mirror_side,1.0,23.5,0.0,combustion
2013.0,171000,2.0,side,2.0,0.0,radiator,1.0,75.4,0.0,combustion
2022.0,52000,2.0,none,2.0,0.0,seat_front,1.0,29.2,1.0,combustion
2012.0,180000,2.0,front,2.0,0.0,starter,1.0,53.6,0.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,alternator,1.0,54.0,0.0,combustion
2016.0,124000,2.0,side,2.0,0.0,battery,1.0,11.1,0.0,combustion
2021.0,55000,2.0,none,2.0,0.0,bumper,1.0,69.8,0.0,combustion
2013.0,184000,2.0,front,2.0,0.0,door_front,1.0,82.7,1.0,combustion
2015.0,143000,2.0,rear,2.0,0.0,door_rear,1.0,93.0,0.0,combustion
2017.0,119000,2.0,side,2.0,0.0,headlight,1.0,25.6,0.0,combustion
2008.0,249000,2.0,none,2.0,0.0,mirror_side,1.0,20.0,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,radiator,1.0,80.9,0.0,combustion
2010.0,203000,2.0,rear,2.0,0.0,seat_front,1.0,32.8,0.0,combustion
2016.0,124000,2.0,side,2.0,0.0,starter,1.0,48.5,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,alternator,1.0,52.2,0.0,combustion
2013.0,184000,2.0,front,2.0,0.0,battery,1.0,12.2,0.0,combustion
2012.0,232000,2.0,rear,2.0,0.0,bumper,1.0,73.5,0.0,combustion
2016.0,124000,2.0,side,2.0,0.0,door_front,1.0,87.6,0.0,combustion
2015.0,132000,2.0,none,2.0,0.0,door_rear,1.0,72.5,1.0,hybrid
2008.0,241000,2.0,front,2.0,0.0,headlight,1.0,25.8,0.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,mirror_side,1.0,22.8,1.0,combustion
2014.0,167000,2.0,side,2.0,0.0,radiator,1.0,73.2,0.0,combustion
2014.0,160000,2.0,none,2.0,0.0,seat_front,1.0,30.5,0.0,combustion
2010.0,217000,2.0,front,2.0,0.0,starter,1.0,53.9,0.0,combustion
2017.0,125000,2.0,rear,2.0,0.0,alternator,1.0,54.0,0.0,combustion
2016.0,124000,2.0,side,2.0,0.0,battery,1.0,12.2,0.0,combustion
2016.0,147000,2.0,none,2.0,0.0,bumper,1.0,65.2,1.0,combustion
2010.0,217000,2.0,front,2.0,0.0,door_front,1.0,89.7,0.0,combustion
2013.0,169000,2.0,rear,2.0,0.0,door_rear,1.0,93.5,0.0,combustion
2009.0,229000,2.0,side,2.0,0.0,headlight,1.0,20.0,0.0,combustion
2012.0,169000,2.0,none,2.0,0.0,mirror_side,1.0,21.7,0.0,combustion
2012.0,180000,2.0,front,2.0,0.0,radiator,1.0,82.9,0.0,combustion
2019.0,91000,2.0,rear,2.0,0.0,seat_front,1.0,31.2,0.0,combustion
2022.0,60000,2.0,side,2.0,0.0,starter,1.0,51.8,0.0,combustion
2009.0,263000,2.0,none,2.0,0.0,alternator,1.0,51.7,1.0,combustion
2011.0,189000,2.0,front,2.0,0.0,battery,1.0,11.9,1.0,combustion
2014.0,152000,2.0,rear,2.0,0.0,bumper,1.0,74.5,0.0,combustion
2016.0,124000,2.0,side,2.0,0.0,door_front,1.0,93.4,0.0,combustion
2009.0,263000,2.0,none,2.0,0.0,door_rear,1.0,75.4,0.0,combustion
2017.0,123000,2.0,front,2.0,0.0,headlight,1.0,26.7,0.0,combustion
2020.0,71000,2.0,rear,2.0,0.0,mirror_side,1.0,19.5,0.0,hybrid
2012.0,201000,2.0,side,2.0,0.0,radiator,1.0,69.1,0.0,combustion
